DateTime,Power_Training_Predicted_Values
00:00.0,1.3685008
00:00.0,1.4359039
00:00.0,0.48043495
00:00.0,1.3111916
00:00.0,0.48318022
00:00.0,0.7284367
00:00.0,2.0984201
00:00.0,1.2493784
00:00.0,1.0815768
00:00.0,1.582147
00:00.0,1.8046067
00:00.0,0.92159575
00:00.0,0.61615884
00:00.0,0.6343875
00:00.0,0.784583
00:00.0,0.5540393
00:00.0,0.6443334
00:00.0,0.60106754
00:00.0,0.8608065
00:00.0,0.498105
00:00.0,1.0984808
00:00.0,1.0090262
00:00.0,1.1350875
00:00.0,0.8916808
00:00.0,2.1182292
00:00.0,0.96128905
00:00.0,15.464391
00:00.0,31.333527
00:00.0,28.549477
00:00.0,43.32302
00:00.0,18.842604
00:00.0,6.9929123
00:00.0,3.3778844
00:00.0,1.7294762
00:00.0,13.990404
00:00.0,2.3358662
00:00.0,1.5600518
00:00.0,0.43771756
00:00.0,1.1187472
00:00.0,1.0202713
00:00.0,0.44649583
00:00.0,0.3116278
00:00.0,1.5138984
00:00.0,2.9265676
00:00.0,2.429651
00:00.0,4.7042437
00:00.0,2.7078254
00:00.0,4.5482216
00:00.0,12.113214
00:00.0,5.901888
00:00.0,16.206108
00:00.0,22.3904
00:00.0,4.698907
00:00.0,3.6978133
00:00.0,10.43197
00:00.0,1.5977308
00:00.0,1.4392672
00:00.0,0.26343104
00:00.0,0.7345003
00:00.0,0.53581357
00:00.0,0.30423567
00:00.0,0.41580993
00:00.0,0.36443245
00:00.0,0.595484
00:00.0,0.29097345
00:00.0,0.42082608
00:00.0,0.2870074
00:00.0,0.8818002
00:00.0,1.385942
00:00.0,2.2239544
00:00.0,3.538726
00:00.0,7.071667
00:00.0,14.341121
00:00.0,28.289936
00:00.0,11.28826
00:00.0,5.932841
00:00.0,2.0782022
00:00.0,0.79765445
00:00.0,8.688473
00:00.0,3.3138604
00:00.0,0.91333544
00:00.0,1.2243235
00:00.0,0.5449072
00:00.0,1.3062913
00:00.0,1.8993468
00:00.0,0.6449257
00:00.0,0.92738235
00:00.0,1.0563545
00:00.0,0.26232997
00:00.0,0.098988
00:00.0,0.8719555
00:00.0,0.65364647
00:00.0,1.6284676
00:00.0,1.6276724
00:00.0,1.8992958
00:00.0,2.7942407
00:00.0,2.4649942
00:00.0,3.3267207
00:00.0,3.0691547
00:00.0,3.1248853
00:00.0,2.275737
00:00.0,1.5375926
00:00.0,18.154287
00:00.0,10.302898
00:00.0,17.67608
00:00.0,7.08052
00:00.0,3.6813228
00:00.0,7.1759934
00:00.0,4.7457085
00:00.0,3.7481976
00:00.0,2.5483851
00:00.0,2.9124014
00:00.0,0.67716414
00:00.0,4.305248
00:00.0,5.2838535
00:00.0,1.8438251
00:00.0,3.7814956
00:00.0,3.4304366
00:00.0,4.2832255
00:00.0,6.6729712
00:00.0,5.758943
00:00.0,7.3079925
00:00.0,14.945575
00:00.0,10.845153
00:00.0,11.166958
00:00.0,3.6603212
00:00.0,4.6365867
00:00.0,1.6065464
00:00.0,3.842395
00:00.0,1.5052187
00:00.0,4.121215
00:00.0,4.166687
00:00.0,11.133285
00:00.0,9.11786
00:00.0,12.174002
00:00.0,8.283025
00:00.0,2.057411
00:00.0,3.062877
00:00.0,1.5784318
00:00.0,1.4817758
00:00.0,2.1989646
00:00.0,2.164874
00:00.0,2.7658784
00:00.0,1.4555035
00:00.0,2.4317975
00:00.0,8.615844
00:00.0,1.8283763
00:00.0,6.903256
00:00.0,2.4407527
00:00.0,8.417652
00:00.0,17.475319
00:00.0,6.639673
00:00.0,7.409526
00:00.0,3.639115
00:00.0,8.258581
00:00.0,3.817872
00:00.0,7.201319
00:00.0,5.7378526
00:00.0,1.8320134
00:00.0,1.3944365
00:00.0,0.4064312
00:00.0,0.18176287
00:00.0,0.62292403
00:00.0,0.8226074
00:00.0,1.464791
00:00.0,3.1117604
00:00.0,2.4368453
00:00.0,2.637324
00:00.0,13.811591
00:00.0,7.8489194
00:00.0,4.7690883
00:00.0,4.686963
00:00.0,2.864856
00:00.0,0.99022245
00:00.0,2.0720012
00:00.0,1.7433581
00:00.0,1.9310493
00:00.0,0.5385704
00:00.0,0.50553334
00:00.0,0.12841403
00:00.0,0.20022175
00:00.0,0.28305656
00:00.0,0.24531487
00:00.0,0.22044691
00:00.0,0.19412327
00:00.0,0.2918604
00:00.0,0.59173965
00:00.0,1.1239381
00:00.0,2.536096
00:00.0,3.929987
00:00.0,8.740602
00:00.0,10.819653
00:00.0,4.966351
00:00.0,1.5783484
00:00.0,4.292245
00:00.0,4.362044
00:00.0,10.549471
00:00.0,3.2426183
00:00.0,4.7644544
00:00.0,1.645808
00:00.0,10.455811
00:00.0,4.073248
00:00.0,1.4767652
00:00.0,1.6890733
00:00.0,0.5027835
00:00.0,0.58635116
00:00.0,0.80497146
00:00.0,0.47221118
00:00.0,0.23358506
00:00.0,0.21324733
00:00.0,0.76834154
00:00.0,0.6827977
00:00.0,1.991389
00:00.0,3.1963942
00:00.0,4.0022764
00:00.0,5.1946635
00:00.0,5.123605
00:00.0,14.805398
00:00.0,3.985459
00:00.0,10.919608
00:00.0,3.9823623
00:00.0,3.4862802
00:00.0,1.0662867
00:00.0,0.48209235
00:00.0,0.27205563
00:00.0,0.2283749
00:00.0,0.47191525
00:00.0,0.3586049
00:00.0,0.43130928
00:00.0,0.6708389
00:00.0,1.0164217
00:00.0,1.7092245
00:00.0,0.5410474
00:00.0,1.5893586
00:00.0,0.9615073
00:00.0,0.6451486
00:00.0,1.5301807
00:00.0,1.5323968
00:00.0,0.99834216
00:00.0,4.4685736
00:00.0,4.7402105
00:00.0,3.5114574
00:00.0,5.637179
00:00.0,4.7490845
00:00.0,3.1775277
00:00.0,1.382523
00:00.0,1.3429909
00:00.0,0.6363336
00:00.0,4.3079004
00:00.0,7.258301
00:00.0,5.885544
00:00.0,1.7040513
00:00.0,5.041986
00:00.0,1.3670111
00:00.0,3.7131422
00:00.0,3.8190615
00:00.0,0.9378691
00:00.0,0.3965486
00:00.0,1.1641643
00:00.0,0.97413135
00:00.0,1.321733
00:00.0,1.3880293
00:00.0,1.610189
00:00.0,1.9965637
00:00.0,1.1594367
00:00.0,1.9030383
00:00.0,2.4648685
00:00.0,5.192182
00:00.0,2.1760159
00:00.0,0.7150044
00:00.0,1.4616656
00:00.0,1.958077
00:00.0,2.2409673
00:00.0,0.78266966
00:00.0,2.1564682
00:00.0,3.4484725
00:00.0,1.5626905
00:00.0,0.7149963
00:00.0,1.4389141
00:00.0,0.70794314
00:00.0,0.35879692
00:00.0,0.19195613
00:00.0,0.9424688
00:00.0,0.6616566
00:00.0,0.49193066
00:00.0,1.0269768
00:00.0,0.8872642
00:00.0,0.8170687
00:00.0,1.8677809
00:00.0,1.2866321
00:00.0,2.4203086
00:00.0,3.031048
00:00.0,1.7233927
00:00.0,1.1312081
00:00.0,0.6752651
00:00.0,2.0010457
00:00.0,9.29306
00:00.0,6.501751
00:00.0,1.866544
00:00.0,3.293489
00:00.0,2.8036134
00:00.0,1.106756
00:00.0,1.3342679
00:00.0,5.6712556
00:00.0,1.1368048
00:00.0,1.1936295
00:00.0,0.9737276
00:00.0,1.0544485
00:00.0,1.3561983
00:00.0,0.88439804
00:00.0,1.5121481
00:00.0,3.370716
00:00.0,2.0840032
00:00.0,1.2184036
00:00.0,12.1585865
00:00.0,12.618934
00:00.0,15.67881
00:00.0,17.43608
00:00.0,5.6824384
00:00.0,10.264647
00:00.0,1.8368928
00:00.0,9.557566
00:00.0,1.6229186
00:00.0,2.195956
00:00.0,0.6499456
00:00.0,0.34892613
00:00.0,0.9414631
00:00.0,0.30630186
00:00.0,0.05644691
00:00.0,0.14216071
00:00.0,0.1821464
00:00.0,0.25815582
00:00.0,1.0591345
00:00.0,0.6170755
00:00.0,8.7586975
00:00.0,3.8532827
00:00.0,1.9692075
00:00.0,10.665255
00:00.0,15.349834
00:00.0,14.16338
00:00.0,5.405723
00:00.0,2.7393794
00:00.0,0.46757033
00:00.0,0.5703547
00:00.0,0.38447037
00:00.0,0.43668175
00:00.0,0.3440306
00:00.0,0.39389867
00:00.0,0.3944348
00:00.0,0.21415779
00:00.0,0.20879096
00:00.0,0.26985583
00:00.0,0.3692334
00:00.0,0.29346424
00:00.0,0.14439791
00:00.0,0.42386582
00:00.0,0.64258397
00:00.0,1.24495
00:00.0,1.8635087
00:00.0,3.0991058
00:00.0,2.0437794
00:00.0,3.0870245
00:00.0,3.8380685
00:00.0,6.332664
00:00.0,10.497187
00:00.0,18.622345
00:00.0,19.132742
00:00.0,7.1506457
00:00.0,3.385851
00:00.0,3.7061908
00:00.0,0.82634306
00:00.0,0.66277003
00:00.0,1.0643775
00:00.0,0.6531847
00:00.0,0.65208656
00:00.0,2.0346153
00:00.0,0.45790648
00:00.0,0.33088115
00:00.0,0.41009307
00:00.0,0.3540201
00:00.0,0.64256054
00:00.0,0.51657724
00:00.0,0.2821005
00:00.0,1.18502
00:00.0,17.97748
00:00.0,4.265424
00:00.0,2.8983986
00:00.0,7.4131627
00:00.0,8.656945
00:00.0,8.953775
00:00.0,8.820396
00:00.0,4.054705
00:00.0,2.5590498
00:00.0,4.554434
00:00.0,1.1449637
00:00.0,3.1246767
00:00.0,0.76216495
00:00.0,1.5918083
00:00.0,0.6177087
00:00.0,0.5863801
00:00.0,0.3845507
00:00.0,0.3382267
00:00.0,0.24511567
00:00.0,1.2362692
00:00.0,1.0775427
00:00.0,1.0513239
00:00.0,0.74144185
00:00.0,4.422008
00:00.0,1.5952635
00:00.0,14.736645
00:00.0,7.5014777
00:00.0,10.481934
00:00.0,21.966618
00:00.0,6.320861
00:00.0,6.9589977
00:00.0,3.0091596
00:00.0,2.9275613
00:00.0,0.9407333
00:00.0,0.59252983
00:00.0,1.2183439
00:00.0,0.63859636
00:00.0,0.6716033
00:00.0,0.56043154
00:00.0,1.1183747
00:00.0,0.49045599
00:00.0,0.3037132
00:00.0,0.6727185
00:00.0,0.8701739
00:00.0,1.0380872
00:00.0,2.1374404
00:00.0,1.5736849
00:00.0,2.8282647
00:00.0,0.82153416
00:00.0,4.1598616
00:00.0,13.368899
00:00.0,21.929592
00:00.0,1.8820693
00:00.0,3.1381054
00:00.0,0.36090672
00:00.0,0.1685476
00:00.0,1.6634173
00:00.0,2.9388516
00:00.0,4.3467116
00:00.0,11.306801
00:00.0,13.596153
00:00.0,4.1449933
00:00.0,1.550365
00:00.0,1.6134615
00:00.0,0.29760715
00:00.0,0.8807808
00:00.0,0.72040045
00:00.0,0.8419919
00:00.0,1.601093
00:00.0,1.2232182
00:00.0,0.94767404
00:00.0,2.8739219
00:00.0,1.2032921
00:00.0,1.609875
00:00.0,16.472511
00:00.0,12.933923
00:00.0,8.841142
00:00.0,4.246564
00:00.0,5.742744
00:00.0,3.97934
00:00.0,1.5825887
00:00.0,1.7241163
00:00.0,0.73449105
00:00.0,0.5373402
00:00.0,0.39082974
00:00.0,0.2855069
00:00.0,0.28487703
00:00.0,0.57978725
00:00.0,0.50833166
00:00.0,1.6557438
00:00.0,1.4598708
00:00.0,1.2449089
00:00.0,1.6892562
00:00.0,1.4582839
00:00.0,1.2963431
00:00.0,2.6175253
00:00.0,13.351555
00:00.0,22.000275
00:00.0,18.787457
00:00.0,4.40019
00:00.0,3.2155952
00:00.0,0.44220757
00:00.0,0.5364073
00:00.0,1.7647038
00:00.0,0.8549091
00:00.0,0.3993898
00:00.0,0.3183954
00:00.0,0.20875624
00:00.0,0.19930565
00:00.0,0.20889139
00:00.0,0.21372026
00:00.0,0.20569628
00:00.0,0.2496931
00:00.0,0.2675677
00:00.0,0.3060269
00:00.0,0.5450514
00:00.0,0.37292516
00:00.0,0.6846559
00:00.0,0.33445534
00:00.0,1.7093008
00:00.0,17.618452
00:00.0,14.923214
00:00.0,19.50441
00:00.0,9.27864
00:00.0,7.4674683
00:00.0,2.485263
00:00.0,2.0741265
00:00.0,4.5527134
00:00.0,5.2026954
00:00.0,2.043457
00:00.0,1.263185
00:00.0,7.7967415
00:00.0,5.923121
00:00.0,3.0737722
00:00.0,9.792151
00:00.0,3.5437138
00:00.0,1.2530639
00:00.0,0.6051124
00:00.0,0.44633794
00:00.0,1.2942998
00:00.0,0.7390458
00:00.0,1.3148742
00:00.0,0.63932395
00:00.0,1.2276038
00:00.0,6.659612
00:00.0,19.37994
00:00.0,4.3710494
00:00.0,5.6399636
00:00.0,13.706497
00:00.0,16.73503
00:00.0,6.699807
00:00.0,3.5536008
00:00.0,2.5564911
00:00.0,2.417786
00:00.0,0.7984642
00:00.0,0.18625307
00:00.0,1.5190438
00:00.0,5.875166
00:00.0,4.6166162
00:00.0,3.8178456
00:00.0,0.94532573
00:00.0,0.83695763
00:00.0,0.6540359
00:00.0,0.41616932
00:00.0,1.2443615
00:00.0,1.8333972
00:00.0,1.5539622
00:00.0,1.7767532
00:00.0,2.882894
00:00.0,18.823708
00:00.0,17.376722
00:00.0,6.4449596
00:00.0,2.665346
00:00.0,7.9178658
00:00.0,1.9345629
00:00.0,7.690499
00:00.0,16.472408
00:00.0,4.561938
00:00.0,1.4743838
00:00.0,7.199423
00:00.0,7.320251
00:00.0,13.074722
00:00.0,17.356281
00:00.0,5.8575516
00:00.0,2.0598216
00:00.0,1.7392786
00:00.0,2.6536021
00:00.0,1.2837522
00:00.0,0.9153428
00:00.0,1.1234057
00:00.0,0.65943736
00:00.0,20.559416
00:00.0,27.68818
00:00.0,8.462867
00:00.0,6.567795
00:00.0,3.4755852
00:00.0,2.3310335
00:00.0,4.8324714
00:00.0,1.393729
00:00.0,2.6094484
00:00.0,0.96520615
00:00.0,0.80197525
00:00.0,1.5980068
00:00.0,0.924542
00:00.0,3.8645816
00:00.0,2.7770667
00:00.0,3.376006
00:00.0,3.1416125
00:00.0,1.3874921
00:00.0,1.0872816
00:00.0,0.777132
00:00.0,0.6557451
00:00.0,0.45571607
00:00.0,12.842579
00:00.0,2.3825777
00:00.0,1.6720908
00:00.0,0.8389991
00:00.0,5.4089313
00:00.0,5.0408654
00:00.0,11.123198
00:00.0,11.005644
00:00.0,14.339738
00:00.0,24.104048
00:00.0,22.418585
00:00.0,24.90345
00:00.0,8.115745
00:00.0,5.3541837
00:00.0,10.159364
00:00.0,21.580437
00:00.0,15.941715
00:00.0,16.915075
00:00.0,12.849735
00:00.0,10.333791
00:00.0,11.854688
00:00.0,18.453764
00:00.0,21.194233
00:00.0,23.698362
00:00.0,23.562284
00:00.0,17.85952
00:00.0,26.495516
00:00.0,21.054895
00:00.0,5.4194336
00:00.0,2.2872343
00:00.0,2.195453
00:00.0,1.2286983
00:00.0,0.54367995
00:00.0,2.1799564
00:00.0,0.68360674
00:00.0,1.7599864
00:00.0,3.8762546
00:00.0,3.103984
00:00.0,6.3757405
00:00.0,8.012913
00:00.0,10.444671
00:00.0,7.3640056
00:00.0,3.5100691
00:00.0,4.3169937
00:00.0,1.5460372
00:00.0,1.1553035
00:00.0,1.1327949
00:00.0,0.47126377
00:00.0,0.41154838
00:00.0,2.890999
00:00.0,2.557295
00:00.0,2.217425
00:00.0,8.687162
00:00.0,7.1180973
00:00.0,8.753897
00:00.0,13.225587
00:00.0,18.782314
00:00.0,17.003824
00:00.0,19.850008
00:00.0,17.204456
00:00.0,15.617451
00:00.0,7.0668917
00:00.0,2.4176743
00:00.0,1.317802
00:00.0,1.1497085
00:00.0,1.4255643
00:00.0,0.43400517
00:00.0,0.23135081
00:00.0,0.2509514
00:00.0,0.2572321
00:00.0,0.33756924
00:00.0,1.0312685
00:00.0,1.2163253
00:00.0,8.968646
00:00.0,6.2993674
00:00.0,4.140791
00:00.0,2.568882
00:00.0,3.976054
00:00.0,3.303196
00:00.0,3.4878092
00:00.0,1.5397142
00:00.0,18.463808
00:00.0,8.634387
00:00.0,9.408892
00:00.0,5.248493
00:00.0,9.366421
00:00.0,3.3133142
00:00.0,7.223618
00:00.0,10.84812
00:00.0,9.1041565
00:00.0,5.8177867
00:00.0,2.1304817
00:00.0,2.8174574
00:00.0,4.7854395
00:00.0,3.6326656
00:00.0,4.2042413
00:00.0,6.51553
00:00.0,7.2156177
00:00.0,8.653175
00:00.0,10.983357
00:00.0,15.047955
00:00.0,10.702544
00:00.0,9.333978
00:00.0,17.63523
00:00.0,7.0791817
00:00.0,5.3364587
00:00.0,3.928601
00:00.0,1.8843601
00:00.0,9.768451
00:00.0,24.118593
00:00.0,8.865067
00:00.0,12.687278
00:00.0,2.3492506
00:00.0,2.2957146
00:00.0,0.26867017
00:00.0,0.2287887
00:00.0,0.6860893
00:00.0,0.33112204
00:00.0,0.8629884
00:00.0,2.177995
00:00.0,3.9832084
00:00.0,2.2686067
00:00.0,2.7770166
00:00.0,4.3530526
00:00.0,5.03841
00:00.0,12.252098
00:00.0,9.706314
00:00.0,21.467463
00:00.0,9.713554
00:00.0,29.780264
00:00.0,34.632282
00:00.0,38.536827
00:00.0,32.58643
00:00.0,26.6502
00:00.0,29.136497
00:00.0,28.582691
00:00.0,26.633509
00:00.0,20.431995
00:00.0,21.60307
00:00.0,7.472374
00:00.0,3.2260997
00:00.0,8.112549
00:00.0,6.4535527
00:00.0,7.032297
00:00.0,7.764626
00:00.0,9.509321
00:00.0,8.543037
00:00.0,10.1706505
00:00.0,11.348124
00:00.0,18.319578
00:00.0,25.702148
00:00.0,31.555714
00:00.0,42.6672
00:00.0,45.193386
00:00.0,49.503754
00:00.0,50.878616
00:00.0,44.873592
00:00.0,34.996326
00:00.0,27.435045
00:00.0,25.086815
00:00.0,30.121256
00:00.0,24.21511
00:00.0,23.773638
00:00.0,8.749511
00:00.0,3.62245
00:00.0,5.4959083
00:00.0,10.55525
00:00.0,11.449808
00:00.0,10.587471
00:00.0,13.048771
00:00.0,12.854296
00:00.0,11.7577095
00:00.0,15.714549
00:00.0,18.126091
00:00.0,23.354996
00:00.0,36.754578
00:00.0,38.86302
00:00.0,39.942284
00:00.0,43.166813
00:00.0,43.329174
00:00.0,37.179253
00:00.0,35.242065
00:00.0,34.68984
00:00.0,18.383554
00:00.0,12.846371
00:00.0,8.008318
00:00.0,10.844121
00:00.0,6.616905
00:00.0,2.9180589
00:00.0,9.115057
00:00.0,6.39503
00:00.0,7.855103
00:00.0,7.629663
00:00.0,10.63374
00:00.0,8.187767
00:00.0,11.842546
00:00.0,8.881477
00:00.0,12.492504
00:00.0,11.052983
00:00.0,15.153347
00:00.0,25.750183
00:00.0,17.335299
00:00.0,18.760849
00:00.0,17.44055
00:00.0,17.649084
00:00.0,16.531763
00:00.0,22.137758
00:00.0,14.3745165
00:00.0,13.915179
00:00.0,18.963037
00:00.0,16.238842
00:00.0,6.087271
00:00.0,1.8916533
00:00.0,4.668118
00:00.0,4.0138884
00:00.0,3.0776858
00:00.0,4.192026
00:00.0,3.7401688
00:00.0,3.3731503
00:00.0,6.29146
00:00.0,6.2051425
00:00.0,14.681432
00:00.0,21.228064
00:00.0,40.325996
00:00.0,42.800518
00:00.0,48.600513
00:00.0,49.766354
00:00.0,49.99141
00:00.0,43.4828
00:00.0,34.7218
00:00.0,25.824339
00:00.0,17.336004
00:00.0,17.72825
00:00.0,8.969432
00:00.0,9.222908
00:00.0,5.124342
00:00.0,1.3351102
00:00.0,1.6691992
00:00.0,0.57829165
00:00.0,1.2656912
00:00.0,1.2904708
00:00.0,1.0579778
00:00.0,0.7058174
00:00.0,2.92717
00:00.0,1.732372
00:00.0,2.5927935
00:00.0,16.644642
00:00.0,4.828369
00:00.0,20.614796
00:00.0,8.228479
00:00.0,3.450677
00:00.0,1.9926438
00:00.0,13.645604
00:00.0,12.332144
00:00.0,17.854328
00:00.0,6.6922913
00:00.0,6.301437
00:00.0,5.7717953
00:00.0,23.856924
00:00.0,8.642388
00:00.0,4.0594454
00:00.0,5.769774
00:00.0,7.177443
00:00.0,14.156512
00:00.0,9.64143
00:00.0,15.88995
00:00.0,17.152063
00:00.0,27.256374
00:00.0,31.101095
00:00.0,15.091557
00:00.0,8.452753
00:00.0,23.614967
00:00.0,34.86767
00:00.0,37.724148
00:00.0,33.200233
00:00.0,25.62974
00:00.0,13.167058
00:00.0,25.918726
00:00.0,26.416046
00:00.0,30.563147
00:00.0,25.899748
00:00.0,25.811407
00:00.0,22.380594
00:00.0,13.318264
00:00.0,7.2147655
00:00.0,7.852752
00:00.0,4.3970175
00:00.0,4.1215215
00:00.0,8.356057
00:00.0,27.342268
00:00.0,6.249999
00:00.0,24.492865
00:00.0,25.784462
00:00.0,25.19373
00:00.0,33.33609
00:00.0,22.114502
00:00.0,9.092774
00:00.0,8.5860195
00:00.0,18.198248
00:00.0,12.127393
00:00.0,13.844266
00:00.0,16.386442
00:00.0,14.54882
00:00.0,24.127062
00:00.0,28.048506
00:00.0,27.743143
00:00.0,15.468007
00:00.0,7.8944197
00:00.0,6.2517447
00:00.0,2.344138
00:00.0,2.0602376
00:00.0,7.817451
00:00.0,3.726108
00:00.0,1.2708602
00:00.0,12.725965
00:00.0,7.3148565
00:00.0,9.10712
00:00.0,8.253232
00:00.0,12.137575
00:00.0,26.410357
00:00.0,20.921894
00:00.0,16.212538
00:00.0,7.700553
00:00.0,3.3909328
00:00.0,1.9525497
00:00.0,1.3411616
00:00.0,1.6878495
00:00.0,2.8124144
00:00.0,0.737338
00:00.0,0.27405784
00:00.0,0.79052305
00:00.0,1.074828
00:00.0,0.44844395
00:00.0,0.29822022
00:00.0,0.89237076
00:00.0,0.4824838
00:00.0,0.40569156
00:00.0,0.6967131
00:00.0,1.7473407
00:00.0,5.276045
00:00.0,3.913301
00:00.0,7.600151
00:00.0,10.416057
00:00.0,10.491254
00:00.0,15.360441
00:00.0,11.154864
00:00.0,19.7374
00:00.0,10.201251
00:00.0,9.811114
00:00.0,20.061132
00:00.0,20.652119
00:00.0,13.863785
00:00.0,4.5989866
00:00.0,2.0658374
00:00.0,2.2639663
00:00.0,1.5182327
00:00.0,0.24391514
00:00.0,0.47942406
00:00.0,0.73588985
00:00.0,1.0714424
00:00.0,1.0004027
00:00.0,3.7405536
00:00.0,3.4548967
00:00.0,2.3089287
00:00.0,4.824962
00:00.0,4.9275723
00:00.0,5.4783626
00:00.0,7.621992
00:00.0,2.9492717
00:00.0,1.1634634
00:00.0,1.2066574
00:00.0,5.267797
00:00.0,2.4263303
00:00.0,0.81544906
00:00.0,0.74703044
00:00.0,1.4879372
00:00.0,0.41095883
00:00.0,0.4257178
00:00.0,0.23525822
00:00.0,0.06214869
00:00.0,0.008686602
00:00.0,0.070067585
00:00.0,0.9176721
00:00.0,0.7890314
00:00.0,0.8610502
00:00.0,1.3711796
00:00.0,1.1475248
00:00.0,0.7690825
00:00.0,1.8317757
00:00.0,0.9453153
00:00.0,1.2357757
00:00.0,0.7028454
00:00.0,0.5258345
00:00.0,0.44408178
00:00.0,2.5450704
00:00.0,2.935795
00:00.0,1.9092503
00:00.0,2.170479
00:00.0,1.9558501
00:00.0,0.8468637
00:00.0,0.36273932
00:00.0,0.18229914
00:00.0,0.16645128
00:00.0,0.13989323
00:00.0,0.122198015
00:00.0,0.2548813
00:00.0,0.8187062
00:00.0,2.115905
00:00.0,14.576364
00:00.0,12.923256
00:00.0,30.168747
00:00.0,13.416101
00:00.0,5.755813
00:00.0,21.282825
00:00.0,23.697884
00:00.0,41.794964
00:00.0,46.286198
00:00.0,50.2905
00:00.0,50.10587
00:00.0,51.59105
00:00.0,50.213608
00:00.0,50.612904
00:00.0,41.31061
00:00.0,47.509224
00:00.0,46.469032
00:00.0,34.340855
00:00.0,19.946802
00:00.0,8.380645
00:00.0,2.9404883
00:00.0,5.60607
00:00.0,8.466188
00:00.0,3.7958293
00:00.0,2.4270606
00:00.0,4.3374515
00:00.0,4.893656
00:00.0,3.4094265
00:00.0,4.6796575
00:00.0,3.938457
00:00.0,7.9246554
00:00.0,11.955189
00:00.0,8.141399
00:00.0,15.194954
00:00.0,21.165722
00:00.0,9.016792
00:00.0,7.0306897
00:00.0,6.062409
00:00.0,1.1384662
00:00.0,0.39236113
00:00.0,0.08472562
00:00.0,0.05761814
00:00.0,0.10021627
00:00.0,-0.001882017
00:00.0,-0.054249704
00:00.0,0.022344887
00:00.0,0.13054678
00:00.0,0.2994445
00:00.0,0.3320785
00:00.0,0.46865702
00:00.0,0.36098632
00:00.0,0.5196887
00:00.0,0.41516727
00:00.0,0.37849504
00:00.0,0.6667738
00:00.0,1.5860796
00:00.0,0.64353913
00:00.0,0.3718149
00:00.0,0.53492117
00:00.0,3.4910183
00:00.0,6.0135427
00:00.0,8.273502
00:00.0,18.164326
00:00.0,16.601534
00:00.0,21.678577
00:00.0,19.007236
00:00.0,23.118263
00:00.0,16.292217
00:00.0,9.221186
00:00.0,2.0423093
00:00.0,2.9310358
00:00.0,0.79781306
00:00.0,3.3883204
00:00.0,3.859436
00:00.0,5.5220695
00:00.0,3.9075253
00:00.0,6.2593083
00:00.0,8.579787
00:00.0,8.051894
00:00.0,10.018418
00:00.0,22.95918
00:00.0,29.752264
00:00.0,14.966737
00:00.0,17.17385
00:00.0,32.48193
00:00.0,41.23998
00:00.0,33.9028
00:00.0,32.922207
00:00.0,28.976244
00:00.0,24.923826
00:00.0,21.707346
00:00.0,8.083831
00:00.0,2.562155
00:00.0,0.80482364
00:00.0,2.507579
00:00.0,0.55140376
00:00.0,0.8835975
00:00.0,6.223586
00:00.0,15.424206
00:00.0,12.681466
00:00.0,8.382521
00:00.0,2.5720792
00:00.0,8.023632
00:00.0,5.472345
00:00.0,4.7783704
00:00.0,1.5502672
00:00.0,6.1974545
00:00.0,13.618053
00:00.0,1.9562235
00:00.0,0.88489646
00:00.0,0.36025006
00:00.0,0.17837986
00:00.0,0.16891742
00:00.0,0.15376878
00:00.0,0.21250415
00:00.0,0.19954681
00:00.0,0.231121
00:00.0,0.24712399
00:00.0,0.3010983
00:00.0,0.42545164
00:00.0,1.0612075
00:00.0,1.0976008
00:00.0,1.3510008
00:00.0,1.9287217
00:00.0,3.3892732
00:00.0,4.9183717
00:00.0,5.067103
00:00.0,12.409333
00:00.0,10.213837
00:00.0,8.742515
00:00.0,1.8939202
00:00.0,1.8567479
00:00.0,11.702713
00:00.0,17.362467
00:00.0,11.678132
00:00.0,16.425898
00:00.0,7.6892605
00:00.0,3.2178946
00:00.0,2.95054
00:00.0,2.3849263
00:00.0,0.42786095
00:00.0,0.6971291
00:00.0,0.3894804
00:00.0,0.2916293
00:00.0,0.2645186
00:00.0,0.528251
00:00.0,0.7887712
00:00.0,0.83615947
00:00.0,14.235253
00:00.0,13.095819
00:00.0,9.684979
00:00.0,2.52109
00:00.0,1.5527669
00:00.0,1.6561761
00:00.0,7.9635873
00:00.0,5.848938
00:00.0,6.2686477
00:00.0,11.478874
00:00.0,16.783962
00:00.0,19.153088
00:00.0,25.048103
00:00.0,32.097477
00:00.0,29.533852
00:00.0,19.432547
00:00.0,10.523033
00:00.0,13.194279
00:00.0,2.5480547
00:00.0,2.264924
00:00.0,2.598457
00:00.0,3.0896506
00:00.0,5.309345
00:00.0,4.5240755
00:00.0,4.678677
00:00.0,5.1147637
00:00.0,6.8112335
00:00.0,14.647109
00:00.0,6.788623
00:00.0,2.9950988
00:00.0,3.0204484
00:00.0,0.81071824
00:00.0,0.8610503
00:00.0,0.16646105
00:00.0,0.51932716
00:00.0,0.95072883
00:00.0,1.772402
00:00.0,3.4503372
00:00.0,5.843991
00:00.0,9.6061535
00:00.0,1.3212986
00:00.0,3.6143408
00:00.0,3.4193513
00:00.0,6.0731606
00:00.0,9.997432
00:00.0,14.643747
00:00.0,15.127607
00:00.0,12.10017
00:00.0,18.726519
00:00.0,20.80122
00:00.0,14.5345545
00:00.0,24.996376
00:00.0,27.817198
00:00.0,6.020986
00:00.0,12.032247
00:00.0,16.585255
