,DateTime,Power_predicted_values,power_gen_1,power_gen_2,power_gen_3
91,2024-01-04 22:00:00,0.6973711,0.13947422,0.31381699500000004,0.244079885
92,2024-01-04 23:00:00,0.6392698,0.12785396000000002,0.28767141,0.22374443
93,2024-01-05 00:00:00,1.4460058,0.28920116,0.6507026100000001,0.50610203
94,2024-01-05 01:00:00,2.7840025,0.5568005,1.2528011250000002,0.9744008749999999
95,2024-01-05 02:00:00,3.9838505,0.7967701,1.792732725,1.394347675
96,2024-01-05 03:00:00,10.516394,2.1032788,4.7323773000000005,3.6807378999999996
97,2024-01-05 04:00:00,9.874867,1.9749734,4.44369015,3.45620345
98,2024-01-05 05:00:00,5.742593,1.1485186,2.5841668500000003,2.00990755
99,2024-01-05 06:00:00,3.36068,0.6721360000000001,1.512306,1.176238
100,2024-01-05 07:00:00,3.8483765,0.7696753000000001,1.731769425,1.346931775
101,2024-01-05 08:00:00,3.178995,0.635799,1.4305477500000001,1.11264825
102,2024-01-05 09:00:00,3.334991,0.6669982000000001,1.50074595,1.16724685
103,2024-01-05 10:00:00,3.9937432,0.79874864,1.79718444,1.39781012
104,2024-01-05 11:00:00,3.0102174,0.6020434800000001,1.3545978300000001,1.05357609
105,2024-01-05 12:00:00,2.5633624,0.51267248,1.15351308,0.8971768399999999
106,2024-01-05 13:00:00,2.8010848,0.56021696,1.26048816,0.9803796799999999
107,2024-01-05 14:00:00,3.197552,0.6395104,1.4388984,1.1191432
108,2024-01-05 15:00:00,3.173892,0.6347784000000001,1.4282514,1.1108622
109,2024-01-05 16:00:00,2.0298219,0.40596438,0.913419855,0.7104376649999999
110,2024-01-05 17:00:00,0.17640924,0.035281848,0.079384158,0.061743233999999994
111,2024-01-05 18:00:00,0.5309123,0.10618246,0.238910535,0.185819305
112,2024-01-05 19:00:00,0.8979499,0.17958998,0.404077455,0.31428246499999996
113,2024-01-05 20:00:00,2.3047955,0.4609591,1.037157975,0.806678425
114,2024-01-05 21:00:00,4.1408057,0.82816114,1.8633625649999999,1.4492819949999998
115,2024-01-05 22:00:00,4.4862866,0.89725732,2.01882897,1.5702003099999997
116,2024-01-05 23:00:00,12.967538,2.5935076,5.8353921,4.5386383
117,2024-01-06 00:00:00,25.725056,5.1450112,11.5762752,9.003769599999998
118,2024-01-06 01:00:00,38.28978,7.657956,17.230401,13.401423
119,2024-01-06 02:00:00,44.477333,8.8954666,20.014799850000003,15.56706655
120,2024-01-06 03:00:00,50.504025,10.100805000000001,22.72681125,17.676408749999997
121,2024-01-06 04:00:00,40.727184,8.1454368,18.3272328,14.2545144
122,2024-01-06 05:00:00,46.109615,9.221923,20.749326749999998,16.13836525
123,2024-01-06 06:00:00,27.797258,5.5594516,12.5087661,9.7290403
124,2024-01-06 07:00:00,40.67684,8.135368,18.304578,14.236893999999998
125,2024-01-06 08:00:00,35.996048,7.1992096000000005,16.1982216,12.5986168
126,2024-01-06 09:00:00,26.85248,5.370496,12.083616000000001,9.398368
127,2024-01-06 10:00:00,20.768812,4.153762400000001,9.3459654,7.2690842
128,2024-01-06 11:00:00,29.158627,5.8317254,13.12138215,10.205519449999999
129,2024-01-06 12:00:00,28.603294,5.720658800000001,12.8714823,10.0111529
130,2024-01-06 13:00:00,19.254313,3.8508626,8.66444085,6.73900955
131,2024-01-06 14:00:00,20.180283,4.0360566,9.08112735,7.063099049999999
132,2024-01-06 15:00:00,23.56449,4.712898,10.6040205,8.2475715
133,2024-01-06 16:00:00,21.522999,4.3045998,9.68534955,7.533049649999999
134,2024-01-06 17:00:00,9.515361,1.9030722000000002,4.28191245,3.33037635
135,2024-01-06 18:00:00,7.449511,1.4899022000000002,3.3522799500000002,2.60732885
136,2024-01-06 19:00:00,4.2223797,0.8444759400000001,1.9000708650000002,1.477832895
137,2024-01-06 20:00:00,3.9584227,0.79168454,1.781290215,1.385447945
138,2024-01-06 21:00:00,2.7686012,0.55372024,1.24587054,0.9690104199999999
139,2024-01-06 22:00:00,6.427136,1.2854272,2.8922112,2.2494975999999998
140,2024-01-06 23:00:00,10.982502,2.1965004,4.942125900000001,3.8438757
141,2024-01-07 00:00:00,6.818922,1.3637844000000001,3.0685149,2.3866226999999998
142,2024-01-07 01:00:00,5.673136,1.1346272000000002,2.5529112,1.9855976
143,2024-01-07 02:00:00,10.697159,2.1394318,4.8137215499999995,3.7440056499999996
144,2024-01-07 03:00:00,9.125919,1.8251838,4.10666355,3.1940716499999997
145,2024-01-07 04:00:00,4.239417,0.8478834000000002,1.9077376500000003,1.48379595
146,2024-01-07 05:00:00,8.811767,1.7623534,3.9652951499999998,3.0841184499999996
147,2024-01-07 06:00:00,11.229201,2.2458402,5.05314045,3.9302203499999995
148,2024-01-07 07:00:00,9.0572195,1.8114439000000002,4.075748775,3.170026825
149,2024-01-07 08:00:00,6.3970637,1.2794127400000002,2.8786786650000002,2.238972295
150,2024-01-07 09:00:00,1.8870575,0.3774115,0.849175875,0.660470125
151,2024-01-07 10:00:00,1.1395005,0.22790010000000002,0.5127752250000001,0.398825175
152,2024-01-07 11:00:00,0.98612,0.197224,0.443754,0.345142
153,2024-01-07 12:00:00,0.13598704,0.027197408000000003,0.061194168,0.047595464
154,2024-01-07 13:00:00,0.23342139,0.046684278,0.10503962550000001,0.0816974865
155,2024-01-07 14:00:00,0.7133571,0.14267142,0.321010695,0.24967498499999996
156,2024-01-07 15:00:00,1.3922244,0.27844488,0.62650098,0.4872785399999999
157,2024-01-07 16:00:00,1.2890561,0.25781122,0.5800752450000001,0.45116963499999996
158,2024-01-07 17:00:00,0.009851158,0.0019702316,0.0044330211,0.0034479053
159,2024-01-07 18:00:00,0.21814021,0.043628042000000006,0.0981630945,0.07634907349999999
160,2024-01-07 19:00:00,0.20021927,0.040043854000000004,0.0900986715,0.0700767445
161,2024-01-07 20:00:00,0.35838458,0.07167691600000001,0.161273061,0.125434603
162,2024-01-07 21:00:00,-0.33450037,-0.066900074,-0.1505251665,-0.11707512949999999
163,2024-01-07 22:00:00,0.14324716,0.028649432000000002,0.06446122200000001,0.050136506000000004
164,2024-01-07 23:00:00,0.33152497,0.06630499399999999,0.14918623649999999,0.11603373949999998
165,2024-01-08 00:00:00,0.7426561,0.14853122000000002,0.33419524500000003,0.259929635
166,2024-01-08 01:00:00,0.712512,0.1425024,0.32063040000000004,0.2493792
167,2024-01-08 02:00:00,5.5098104,1.10196208,2.47941468,1.92843364
168,2024-01-08 03:00:00,1.5296943,0.30593886000000003,0.688362435,0.535393005
169,2024-01-08 04:00:00,1.4914641,0.29829282,0.671158845,0.5220124349999999
170,2024-01-08 05:00:00,6.9534073,1.3906814600000001,3.129033285,2.433692555
171,2024-01-08 06:00:00,10.915929,2.1831858,4.91216805,3.82057515
172,2024-01-08 07:00:00,0.49847,0.099694,0.22431150000000002,0.1744645
173,2024-01-08 08:00:00,1.2470825,0.24941650000000004,0.561187125,0.436478875
174,2024-01-08 09:00:00,12.550969,2.5101938,5.64793605,4.3928391499999995
175,2024-01-08 10:00:00,3.7920077,0.75840154,1.7064034650000002,1.327202695
176,2024-01-08 11:00:00,6.321407,1.2642814,2.84463315,2.2124924499999996
177,2024-01-08 12:00:00,10.382134,2.0764268,4.6719603,3.6337469
178,2024-01-08 13:00:00,0.36852574,0.073705148,0.165836583,0.12898400899999998
179,2024-01-08 14:00:00,5.7352276,1.14704552,2.5808524200000003,2.00732966
180,2024-01-08 15:00:00,3.7907274,0.75814548,1.7058273300000002,1.32675459
181,2024-01-08 16:00:00,0.47620252,0.095240504,0.21429113400000002,0.166670882
182,2024-01-08 17:00:00,0.23753092,0.04750618400000001,0.106888914,0.083135822
183,2024-01-08 18:00:00,0.6498087,0.12996174000000002,0.292413915,0.227433045
184,2024-01-08 19:00:00,-0.110862315,-0.022172463000000003,-0.04988804175,-0.03880181025
185,2024-01-08 20:00:00,1.1565423,0.23130846,0.520444035,0.40478980499999995
186,2024-01-08 21:00:00,10.335043,2.0670086000000003,4.65076935,3.61726505
187,2024-01-08 22:00:00,1.1333268,0.22666536000000004,0.50999706,0.39666438
188,2024-01-08 23:00:00,0.8712781,0.17425562000000003,0.392075145,0.304947335
189,2024-01-09 00:00:00,8.862178,1.7724356,3.9879801,3.1017623
190,2024-01-09 01:00:00,3.4539022,0.69078044,1.55425599,1.2088657699999998
191,2024-01-09 02:00:00,5.3051176,1.06102352,2.38730292,1.8567911599999998
192,2024-01-09 03:00:00,3.4543862,0.6908772400000001,1.55447379,1.20903517
193,2024-01-09 04:00:00,1.7882924,0.35765848,0.80473158,0.62590234
194,2024-01-09 05:00:00,5.634293,1.1268586,2.53543185,1.97200255
195,2024-01-09 06:00:00,3.4665303,0.6933060600000001,1.559938635,1.213285605
196,2024-01-09 07:00:00,1.7271996,0.34543992,0.77723982,0.60451986
197,2024-01-09 08:00:00,0.58597106,0.117194212,0.263686977,0.20508987099999998
198,2024-01-09 09:00:00,2.453823,0.4907646,1.10422035,0.8588380499999999
199,2024-01-09 10:00:00,4.3360767,0.86721534,1.951234515,1.5176268449999997
200,2024-01-09 11:00:00,4.497583,0.8995166,2.02391235,1.5741540499999997
201,2024-01-09 12:00:00,8.367884,1.6735768000000002,3.7655478000000002,2.9287593999999997
202,2024-01-09 13:00:00,4.639744,0.9279488000000001,2.0878848000000003,1.6239104
203,2024-01-09 14:00:00,2.6073816,0.52147632,1.1733217200000001,0.91258356
204,2024-01-09 15:00:00,1.3871715,0.2774343,0.624227175,0.48551002499999996
205,2024-01-09 16:00:00,1.6305144,0.32610288000000004,0.73373148,0.5706800399999999
206,2024-01-09 17:00:00,0.21523467,0.043046934,0.0968556015,0.0753321345
207,2024-01-09 18:00:00,2.470343,0.4940686000000001,1.11165435,0.86462005
208,2024-01-09 19:00:00,7.825575,1.565115,3.5215087499999997,2.73895125
209,2024-01-09 20:00:00,4.9021316,0.98042632,2.20595922,1.7157460599999999
210,2024-01-09 21:00:00,8.92962,1.785924,4.0183290000000005,3.125367
211,2024-01-09 22:00:00,10.555346,2.1110692,4.7499057,3.6943710999999997
212,2024-01-09 23:00:00,15.756187,3.1512374000000003,7.0902841500000005,5.51466545
213,2024-01-10 00:00:00,26.908756,5.3817512,12.108940200000001,9.4180646
214,2024-01-10 01:00:00,30.854023,6.1708046,13.884310350000002,10.79890805
215,2024-01-10 02:00:00,47.027176,9.4054352,21.1622292,16.4595116
216,2024-01-10 03:00:00,41.908916,8.3817832,18.8590122,14.668120599999998
217,2024-01-10 04:00:00,41.225227,8.2450454,18.55135215,14.428829449999999
218,2024-01-10 05:00:00,44.76419,8.952838,20.1438855,15.667466499999998
219,2024-01-10 06:00:00,37.378513,7.4757026,16.82033085,13.082479549999999
220,2024-01-10 07:00:00,31.588379,6.3176758,14.21477055,11.055932649999999
221,2024-01-10 08:00:00,30.600037,6.1200074,13.77001665,10.71001295
222,2024-01-10 09:00:00,23.53638,4.707276,10.591371,8.237733
223,2024-01-10 10:00:00,14.560988,2.9121976000000003,6.5524446,5.0963458
224,2024-01-10 11:00:00,11.178911,2.2357822,5.03050995,3.9126188499999994
225,2024-01-10 12:00:00,11.467463,2.2934926,5.16035835,4.01361205
226,2024-01-10 13:00:00,21.377884,4.2755768000000005,9.620047800000002,7.4822594
227,2024-01-10 14:00:00,28.024548,5.6049096,12.6110466,9.808591799999999
228,2024-01-10 15:00:00,19.617998,3.9235996,8.828099100000001,6.8662993
229,2024-01-10 16:00:00,26.54051,5.308102000000001,11.943229500000001,9.2891785
230,2024-01-10 17:00:00,29.433043,5.886608600000001,13.24486935,10.30156505
231,2024-01-10 18:00:00,28.389431,5.6778862,12.77524395,9.936300849999999
232,2024-01-10 19:00:00,25.41335,5.08267,11.4360075,8.8946725
233,2024-01-10 20:00:00,26.40149,5.280298,11.880670499999999,9.2405215
234,2024-01-10 21:00:00,32.865986,6.5731972,14.7896937,11.5030951
235,2024-01-10 22:00:00,45.60836,9.121672,20.523761999999998,15.962925999999998
