,DateTime,Power_Training_Predicted_Values,power_gen_1,power_gen_2,power_gen_3
22684,00:00.0,2.369655,0.473931,1.06634475,0.8293792499999999
22685,00:00.0,3.12684,0.625368,1.407078,1.0943939999999999
22686,00:00.0,7.7850685,1.5570137000000002,3.503280825,2.724773975
22687,00:00.0,5.6620545,1.1324109,2.547924525,1.9817190749999998
22688,00:00.0,9.121423,1.8242846000000001,4.10464035,3.1924980499999998
22689,00:00.0,11.047355,2.209471,4.97130975,3.8665742499999998
22690,00:00.0,1.6344709,0.32689418000000003,0.735511905,0.572064815
22691,00:00.0,2.5925348,0.5185069600000001,1.16664066,0.90738718
22692,00:00.0,1.590563,0.3181126,0.71575335,0.5566970499999999
22693,00:00.0,1.8972366,0.37944732000000003,0.85375647,0.66403281
22694,00:00.0,2.6530735,0.5306147,1.193883075,0.928575725
22695,00:00.0,3.2898982,0.6579796400000001,1.4804541900000001,1.15146437
22696,00:00.0,4.2772336,0.85544672,1.92475512,1.4970317599999998
22697,00:00.0,7.2292943,1.4458588600000002,3.2531824350000003,2.530253005
22698,00:00.0,5.2666764,1.05333528,2.37000438,1.8433367399999998
22699,00:00.0,4.529056,0.9058112,2.0380751999999998,1.5851695999999997
22700,00:00.0,3.64912,0.729824,1.642104,1.2771919999999999
22701,00:00.0,2.2006083,0.44012165999999997,0.9902737349999999,0.770212905
22702,00:00.0,4.9466195,0.9893239,2.2259787749999997,1.7313168249999997
22703,00:00.0,15.871375,3.174275,7.142118750000001,5.55498125
22704,00:00.0,16.252638,3.2505276000000003,7.313687100000001,5.6884233
22705,00:00.0,7.4624286,1.4924857200000001,3.35809287,2.61185001
22706,00:00.0,3.7569554,0.75139108,1.69062993,1.31493439
22707,00:00.0,1.416518,0.2833036,0.6374331,0.4957812999999999
22708,00:00.0,24.11835,4.82367,10.8532575,8.4414225
22709,00:00.0,11.195156,2.2390312000000003,5.0378202000000005,3.9183046
22710,00:00.0,10.469857,2.0939714,4.711435649999999,3.6644499499999994
22711,00:00.0,2.9170015,0.5834003,1.312650675,1.020950525
22712,00:00.0,1.0617211,0.21234422,0.477774495,0.371602385
22713,00:00.0,3.7877123,0.75754246,1.704470535,1.3256993049999999
22714,00:00.0,0.44181955,0.08836391,0.1988187975,0.15463684249999998
22715,00:00.0,0.30086213,0.060172426,0.13538795850000002,0.1053017455
22716,00:00.0,0.14955255,0.02991051,0.0672986475,0.0523433925
22717,00:00.0,2.3013947,0.46027894,1.035627615,0.8054881449999999
22718,00:00.0,2.5515451,0.51030902,1.1481952949999998,0.8930407849999998
22719,00:00.0,2.0347142,0.40694284,0.91562139,0.7121499699999999
22720,00:00.0,1.9644406,0.39288812000000006,0.8839982700000001,0.6875542099999999
22721,00:00.0,1.980561,0.3961122,0.89125245,0.69319635
22722,00:00.0,4.598822,0.9197644,2.0694699,1.6095877
22723,00:00.0,2.0672932,0.41345864,0.93028194,0.72355262
22724,00:00.0,3.9877808,0.7975561600000001,1.79450136,1.39572328
22725,00:00.0,7.8437304,1.5687460800000002,3.52967868,2.7453056399999998
22726,00:00.0,16.959665,3.3919330000000003,7.631849250000001,5.93588275
22727,00:00.0,7.5348077,1.50696154,3.3906634650000003,2.637182695
22728,00:00.0,13.027889,2.6055778000000003,5.86255005,4.55976115
22729,00:00.0,6.210552,1.2421104,2.7947484,2.1736931999999998
22730,00:00.0,12.840307,2.5680614,5.77813815,4.49410745
22731,00:00.0,7.9811115,1.5962223,3.591500175,2.7933890249999997
22732,00:00.0,10.436693,2.0873386000000003,4.69651185,3.65284255
22733,00:00.0,6.6992483,1.33984966,3.014661735,2.344736905
22734,00:00.0,5.3433514,1.06867028,2.4045081300000004,1.87017299
22735,00:00.0,2.012861,0.40257220000000005,0.90578745,0.7045013499999999
22736,00:00.0,0.9211402,0.18422804,0.41451309,0.32239906999999995
22737,00:00.0,0.4024288,0.08048576,0.18109296,0.14085008
22738,00:00.0,0.09399122,0.018798244000000002,0.042296049,0.032896927
22739,00:00.0,0.15452495,0.03090499,0.0695362275,0.054083732499999995
22740,00:00.0,0.28867513,0.057735026,0.1299038085,0.1010362955
22741,00:00.0,0.472341,0.0944682,0.21255345,0.16531935
22742,00:00.0,0.80594933,0.16118986600000001,0.3626771985,0.2820822655
22743,00:00.0,1.1809387,0.23618774,0.531422415,0.413328545
22744,00:00.0,1.0774931,0.21549862000000003,0.48487189500000005,0.377122585
22745,00:00.0,2.0414774,0.40829548000000004,0.9186648300000001,0.7145170900000001
22746,00:00.0,2.2148392,0.44296784000000006,0.99667764,0.77519372
22747,00:00.0,1.8998852,0.37997704,0.85494834,0.66495982
22748,00:00.0,2.1045783,0.42091566,0.947060235,0.736602405
22749,00:00.0,4.215072,0.8430144,1.8967824000000002,1.4752752
22750,00:00.0,7.429737,1.4859474000000001,3.34338165,2.60040795
22751,00:00.0,4.3451877,0.8690375400000001,1.9553344650000002,1.520815695
22752,00:00.0,6.8594594,1.3718918800000002,3.0867567300000003,2.40081079
22753,00:00.0,6.614606,1.3229212000000001,2.9765727,2.3151121
22754,00:00.0,6.0303016,1.20606032,2.71363572,2.1106055599999998
22755,00:00.0,6.838282,1.3676564000000002,3.0772269000000003,2.3933987
22756,00:00.0,5.815907,1.1631814,2.6171581500000003,2.03556745
22757,00:00.0,7.900781,1.5801562000000002,3.5553514500000003,2.7652733499999997
22758,00:00.0,11.942226,2.3884452,5.3740017,4.179779099999999
22759,00:00.0,12.099738,2.4199476000000004,5.4448821,4.2349083
22760,00:00.0,5.623657,1.1247314,2.53064565,1.9682799499999997
22761,00:00.0,3.073489,0.6146978000000001,1.38307005,1.07572115
22762,00:00.0,3.968725,0.793745,1.7859262500000002,1.38905375
22763,00:00.0,0.8648857,0.17297714,0.389198565,0.30270999499999995
22764,00:00.0,1.8710222,0.37420444,0.8419599900000001,0.65485777
22765,00:00.0,0.6818444,0.13636888,0.30682998,0.23864554
22766,00:00.0,1.0785828,0.21571656,0.48536226,0.37750397999999996
22767,00:00.0,0.5092081,0.10184162000000002,0.22914364500000003,0.178222835
22768,00:00.0,0.85455287,0.170910574,0.38454879150000004,0.2990935045
22769,00:00.0,1.3797234,0.27594468,0.6208755300000001,0.48290319
22770,00:00.0,1.9867673,0.39735346,0.894045285,0.6953685549999999
22771,00:00.0,1.1884985,0.23769969999999999,0.534824325,0.41597447499999995
22772,00:00.0,2.6464694,0.52929388,1.19091123,0.9262642899999999
22773,00:00.0,3.4582107,0.69164214,1.556194815,1.2103737449999998
22774,00:00.0,9.871026,1.9742052,4.4419617,3.4548591
22775,00:00.0,6.2177367,1.2435473400000001,2.797981515,2.1762078449999995
22776,00:00.0,7.3174744,1.46349488,3.2928634800000003,2.56111604
22777,00:00.0,6.1320763,1.22641526,2.759434335,2.1462267049999997
22778,00:00.0,6.9088454,1.38176908,3.10898043,2.4180958899999996
22779,00:00.0,4.782913,0.9565826,2.15231085,1.67401955
22780,00:00.0,5.2578826,1.05157652,2.3660471700000003,1.84025891
22781,00:00.0,3.642733,0.7285466,1.6392298500000002,1.27495655
22782,00:00.0,2.3279676,0.46559352000000004,1.04758542,0.8147886599999999
22783,00:00.0,4.0299478,0.8059895600000001,1.8134765100000003,1.41048173
22784,00:00.0,5.103917,1.0207834,2.2967626500000002,1.7863709499999998
22785,00:00.0,3.3926,0.67852,1.52667,1.1874099999999999
22786,00:00.0,2.211084,0.4422168,0.9949878000000001,0.7738794
22787,00:00.0,0.32283002,0.064566004,0.145273509,0.11299050699999999
22788,00:00.0,0.90697664,0.18139532800000002,0.408139488,0.317441824
22789,00:00.0,3.3215892,0.66431784,1.49471514,1.16255622
22790,00:00.0,3.760342,0.7520684000000001,1.6921539,1.3161197
22791,00:00.0,2.7860122,0.5572024400000001,1.25370549,0.97510427
22792,00:00.0,2.8998005,0.5799601,1.304910225,1.014930175
22793,00:00.0,2.2596684,0.45193368,1.01685078,0.7908839399999998
22794,00:00.0,1.5256581,0.30513162000000005,0.686546145,0.533980335
22795,00:00.0,1.6371684,0.32743368,0.73672578,0.5730089399999999
22796,00:00.0,12.897727,2.5795454,5.80397715,4.514204449999999
22797,00:00.0,4.5353436,0.90706872,2.04090462,1.58737026
22798,00:00.0,12.131962,2.4263924,5.4593829,4.2461867
22799,00:00.0,8.13651,1.627302,3.6614294999999997,2.8477784999999995
22800,00:00.0,10.601835,2.120367,4.77082575,3.7106422499999994
22801,00:00.0,11.4716015,2.2943203000000003,5.162220675,4.015060525
22802,00:00.0,27.895588,5.5791176,12.553014600000001,9.7634558
22803,00:00.0,27.61757,5.5235140000000005,12.4279065,9.6661495
22804,00:00.0,30.035677,6.0071354,13.516054650000001,10.51248695
22805,00:00.0,29.728157,5.9456314,13.37767065,10.404854949999999
22806,00:00.0,22.527058,4.5054116,10.1371761,7.884470299999999
22807,00:00.0,11.162784,2.2325568000000002,5.0232528,3.9069743999999997
22808,00:00.0,2.9687576,0.59375152,1.33594092,1.03906516
22809,00:00.0,5.924396,1.1848792,2.6659782,2.0735386
22810,00:00.0,0.71334153,0.142668306,0.3210036885,0.24966953549999998
22811,00:00.0,1.1406815,0.2281363,0.5133066749999999,0.39923852499999996
22812,00:00.0,0.8975755,0.1795151,0.403908975,0.314151425
22813,00:00.0,1.5174484,0.30348968,0.68285178,0.5311069399999999
22814,00:00.0,1.3065836,0.26131672,0.58796262,0.45730425999999996
22815,00:00.0,2.5090942,0.50181884,1.12909239,0.8781829699999999
22816,00:00.0,1.5693829,0.31387658,0.7062223049999999,0.5492840149999999
22817,00:00.0,3.2663183,0.65326366,1.4698432350000001,1.143211405
22818,00:00.0,2.3459518,0.46919036000000003,1.05567831,0.8210831299999999
22819,00:00.0,2.7727573,0.55455146,1.247740785,0.9704650549999999
22820,00:00.0,3.000969,0.6001938,1.35043605,1.0503391499999999
22821,00:00.0,2.9698513,0.5939702600000001,1.3364330850000001,1.039447955
22822,00:00.0,8.848256,1.7696512,3.9817151999999996,3.0968895999999995
22823,00:00.0,4.4227915,0.8845583,1.9902561749999998,1.5479770249999998
22824,00:00.0,12.48715,2.49743,5.6192175,4.3705025
22825,00:00.0,8.158673,1.6317346000000001,3.67140285,2.85553555
22826,00:00.0,4.345777,0.8691554,1.9555996500000001,1.52102195
22827,00:00.0,2.5530272,0.51060544,1.14886224,0.8935595199999998
22828,00:00.0,1.0541673,0.21083346000000003,0.47437528500000004,0.36895855499999997
22829,00:00.0,0.77388227,0.154776454,0.3482470215,0.2708587945
22830,00:00.0,0.26882312,0.05376462400000001,0.12097040400000002,0.094088092
22831,00:00.0,0.28992084,0.057984168,0.13046437800000002,0.101472294
22832,00:00.0,0.37078333,0.07415666600000001,0.1668524985,0.1297741655
22833,00:00.0,0.38242257,0.076484514,0.1720901565,0.1338478995
22834,00:00.0,0.20275655,0.04055131000000001,0.0912404475,0.0709647925
22835,00:00.0,0.13720098,0.027440196,0.061740441,0.048020343
22836,00:00.0,0.4413154,0.08826308000000001,0.19859193000000003,0.15446039
22837,00:00.0,1.2941234,0.25882468,0.58235553,0.45294318999999994
22838,00:00.0,2.4549444,0.49098888,1.10472498,0.85923054
22839,00:00.0,1.960727,0.39214540000000003,0.8823271500000001,0.68625445
22840,00:00.0,2.1799133,0.43598266,0.980960985,0.7629696549999999
22841,00:00.0,2.1368568,0.42737136,0.96158556,0.74789988
22842,00:00.0,11.088344,2.2176687999999998,4.9897548,3.8809203999999995
22843,00:00.0,3.1609457,0.63218914,1.4224255650000002,1.106330995
22844,00:00.0,1.1753907,0.23507814,0.528925815,0.41138674499999994
22845,00:00.0,2.4630685,0.4926137,1.108380825,0.8620739749999999
22846,00:00.0,13.973053,2.7946106000000004,6.28787385,4.890568549999999
22847,00:00.0,12.167035,2.4334070000000003,5.47516575,4.25846225
22848,00:00.0,3.5411885,0.7082377000000001,1.593534825,1.239415975
22849,00:00.0,1.0601562,0.21203124,0.47707029,0.37105467
22850,00:00.0,1.3040065,0.2608013,0.5868029250000001,0.45640227499999997
22851,00:00.0,0.30235186,0.060470371999999994,0.136058337,0.10582315099999999
22852,00:00.0,3.0365343,0.60730686,1.3664404350000001,1.062787005
22853,00:00.0,1.6575892,0.33151784000000006,0.74591514,0.58015622
22854,00:00.0,1.2813507,0.25627014,0.576607815,0.44847274499999995
22855,00:00.0,0.758398,0.15167960000000003,0.3412791,0.2654393
22856,00:00.0,2.5533068,0.5106613600000001,1.14898806,0.89365738
22857,00:00.0,2.225229,0.44504580000000005,1.00135305,0.77883015
22858,00:00.0,0.6408925,0.1281785,0.288401625,0.22431237499999998
22859,00:00.0,1.1385032,0.22770064,0.5123264399999999,0.39847611999999993
22860,00:00.0,0.6485739,0.12971478,0.291858255,0.227000865
22861,00:00.0,8.326557,1.6653114,3.7469506499999996,2.9142949499999995
22862,00:00.0,19.94142,3.988284,8.973639,6.979497
22863,00:00.0,15.0323,3.00646,6.7645349999999995,5.261304999999999
22864,00:00.0,3.7504392,0.7500878400000001,1.68769764,1.31265372
22865,00:00.0,2.9944756,0.59889512,1.34751402,1.0480664599999998
22866,00:00.0,3.4677937,0.6935587400000001,1.560507165,1.213727795
22867,00:00.0,8.437577,1.6875153999999999,3.79690965,2.9531519499999996
22868,00:00.0,16.433695,3.2867390000000003,7.39516275,5.7517932499999995
22869,00:00.0,8.431526,1.6863052,3.7941867,2.9510340999999998
22870,00:00.0,11.294013,2.2588026,5.08230585,3.9529045499999995
22871,00:00.0,14.117835,2.823567,6.35302575,4.941242249999999
22872,00:00.0,6.4016876,1.28033752,2.88075942,2.2405906599999996
22873,00:00.0,13.550657,2.7101314,6.09779565,4.742729949999999
22874,00:00.0,2.7581275,0.5516255,1.241157375,0.965344625
22875,00:00.0,1.6578448,0.33156896,0.74603016,0.5802456799999999
22876,00:00.0,1.0029204,0.20058408000000003,0.45131418,0.35102214
22877,00:00.0,0.7058698,0.14117396000000001,0.31764141,0.24705443
22878,00:00.0,4.1076846,0.82153692,1.84845807,1.4376896099999998
22879,00:00.0,0.95254683,0.190509366,0.4286460735,0.33339139049999994
22880,00:00.0,3.0299158,0.6059831600000001,1.36346211,1.06047053
22881,00:00.0,2.8308263,0.56616526,1.273871835,0.9907892049999999
22882,00:00.0,12.253711,2.4507422,5.514169949999999,4.288798849999999
22883,00:00.0,2.9465334,0.58930668,1.32594003,1.03128669
22884,00:00.0,1.4402766,0.28805532,0.6481244700000001,0.50409681
22885,00:00.0,2.176327,0.4352654,0.97934715,0.76171445
22886,00:00.0,1.759278,0.3518556,0.7916751,0.6157472999999999
22887,00:00.0,2.6683328,0.53366656,1.20074976,0.9339164799999999
22888,00:00.0,5.248766,1.0497532,2.3619447,1.8370680999999998
22889,00:00.0,6.3055115,1.2611023000000001,2.837480175,2.2069290249999995
22890,00:00.0,8.2978115,1.6595623000000002,3.734015175,2.9042340249999996
22891,00:00.0,10.665583,2.1331166,4.79951235,3.7329540499999996
22892,00:00.0,11.8650055,2.3730011,5.339252475,4.152751925
22893,00:00.0,23.13305,4.62661,10.4098725,8.096567499999999
22894,00:00.0,18.355333,3.6710666000000005,8.259899850000002,6.42436655
22895,00:00.0,32.557056,6.511411200000001,14.650675200000002,11.3949696
22896,00:00.0,38.263046,7.6526092000000006,17.2183707,13.392066100000001
22897,00:00.0,35.520744,7.104148800000001,15.984334800000001,12.432260399999999
22898,00:00.0,31.532967,6.306593400000001,14.18983515,11.036538449999998
22899,00:00.0,23.228523,4.6457046,10.452835349999999,8.12998305
22900,00:00.0,22.119793,4.423958600000001,9.953906850000001,7.74192755
22901,00:00.0,13.546896,2.7093792000000003,6.0961032,4.7414136
22902,00:00.0,15.067837,3.0135674000000003,6.7805266500000005,5.27374295
22903,00:00.0,8.30361,1.6607220000000003,3.7366245000000005,2.9062635
22904,00:00.0,6.916028,1.3832056000000001,3.1122126,2.4206098
22905,00:00.0,2.5133734,0.50267468,1.13101803,0.8796806899999999
22906,00:00.0,1.8155282,0.36310564,0.8169876899999999,0.63543487
22907,00:00.0,0.18713102,0.037426204000000005,0.084208959,0.065495857
22908,00:00.0,1.0562656,0.21125312,0.47531952,0.36969295999999996
22909,00:00.0,0.46182752,0.092365504,0.207822384,0.16163963199999998
22910,00:00.0,0.5675118,0.11350236000000001,0.25538031,0.19862913
22911,00:00.0,0.41523206,0.08304641200000001,0.18685442700000002,0.14533122099999998
22912,00:00.0,0.43341696,0.08668339200000001,0.19503763200000002,0.151695936
22913,00:00.0,0.47773778,0.095547556,0.214982001,0.167208223
22914,00:00.0,2.5419886,0.5083977199999999,1.14389487,0.8896960099999999
22915,00:00.0,1.4267089,0.28534178,0.642019005,0.4993481149999999
22916,00:00.0,0.99224854,0.198449708,0.44651184299999996,0.347286989
22917,00:00.0,0.8700098,0.17400196,0.39150441,0.30450343
22918,00:00.0,4.2350807,0.84701614,1.905786315,1.482278245
22919,00:00.0,2.3829346,0.47658692,1.07232057,0.83402711
22920,00:00.0,6.862117,1.3724234,3.08795265,2.4017409499999998
22921,00:00.0,5.719772,1.1439544,2.5738974,2.0019202
22922,00:00.0,5.57408,1.114816,2.5083360000000003,1.950928
22923,00:00.0,2.99343,0.598686,1.3470435,1.0477005
22924,00:00.0,5.194533,1.0389066,2.33753985,1.8180865499999999
22925,00:00.0,4.3704076,0.8740815200000001,1.96668342,1.52964266
22926,00:00.0,5.55734,1.1114680000000001,2.500803,1.945069
22927,00:00.0,3.2535238,0.65070476,1.46408571,1.13873333
22928,00:00.0,3.1005223,0.6201044600000001,1.395235035,1.085182805
22929,00:00.0,9.698909,1.9397818000000002,4.364509050000001,3.39461815
22930,00:00.0,9.337419,1.8674838000000002,4.201838550000001,3.26809665
22931,00:00.0,1.5449138,0.30898276,0.69521121,0.54071983
22932,00:00.0,4.115264,0.8230528,1.8518687999999999,1.4403423999999998
22933,00:00.0,1.0015849,0.20031697999999998,0.45071320499999995,0.35055471499999996
22934,00:00.0,1.3277464,0.26554928000000005,0.59748588,0.46471124
22935,00:00.0,0.893448,0.1786896,0.4020516,0.3127068
22936,00:00.0,0.62323046,0.12464609200000001,0.28045370700000005,0.218130661
22937,00:00.0,1.8514519,0.37029038000000003,0.833153355,0.648008165
22938,00:00.0,0.6104332,0.12208664000000001,0.27469494,0.21365162
22939,00:00.0,1.9850717,0.39701434,0.893282265,0.694775095
22940,00:00.0,0.6420105,0.12840210000000002,0.28890472500000003,0.224703675
22941,00:00.0,0.45549124,0.091098248,0.204971058,0.159421934
22942,00:00.0,2.5969856,0.51939712,1.16864352,0.9089449599999999
22943,00:00.0,21.084044,4.2168088,9.4878198,7.379415399999999
22944,00:00.0,10.573471,2.1146942,4.75806195,3.70071485
22945,00:00.0,11.208817,2.2417634,5.04396765,3.9230859499999995
22946,00:00.0,11.450571,2.2901142,5.152756950000001,4.00769985
22947,00:00.0,12.651005,2.530201,5.69295225,4.427851749999999
22948,00:00.0,21.889294,4.3778588,9.8501823,7.661252899999999
22949,00:00.0,23.971146,4.7942292,10.787015700000001,8.3899011
22950,00:00.0,16.56873,3.313746,7.4559285,5.799055499999999
22951,00:00.0,23.519773,4.7039546,10.583897850000001,8.23192055
22952,00:00.0,18.445948,3.6891896000000006,8.300676600000001,6.4560818
22953,00:00.0,19.904043,3.9808086000000005,8.956819350000002,6.96641505
22954,00:00.0,7.6339226,1.52678452,3.43526517,2.67187291
22955,00:00.0,2.797762,0.5595524000000001,1.2589929,0.9792166999999999
22956,00:00.0,4.180509,0.8361018,1.88122905,1.4631781499999998
22957,00:00.0,1.9780693,0.39561386000000004,0.890131185,0.6923242549999999
22958,00:00.0,2.3934631,0.47869262,1.0770583950000001,0.8377120849999999
22959,00:00.0,2.7357843,0.5471568600000001,1.231102935,0.957524505
22960,00:00.0,3.8502617,0.77005234,1.732617765,1.347591595
22961,00:00.0,3.0445647,0.6089129400000001,1.370054115,1.065597645
22962,00:00.0,4.3846917,0.8769383400000001,1.9731112650000002,1.534642095
22963,00:00.0,7.347227,1.4694454000000001,3.30625215,2.57152945
22964,00:00.0,6.817049,1.3634098000000001,3.06767205,2.38596715
22965,00:00.0,12.610234,2.5220468,5.6746053000000005,4.4135819
22966,00:00.0,19.863277,3.9726554000000003,8.93847465,6.9521469499999995
22967,00:00.0,24.826447,4.9652894000000005,11.171901150000002,8.68925645
22968,00:00.0,39.413456,7.8826912,17.7360552,13.794709599999997
22969,00:00.0,35.97907,7.195814,16.1905815,12.5926745
22970,00:00.0,26.800728,5.3601456,12.0603276,9.3802548
22971,00:00.0,23.250933,4.6501866000000005,10.46291985,8.13782655
22972,00:00.0,28.64296,5.728592,12.889332,10.025035999999998
22973,00:00.0,10.917422,2.1834844,4.9128399,3.8210976999999997
22974,00:00.0,13.293331,2.6586662000000003,5.98199895,4.65266585
22975,00:00.0,13.751092,2.7502184,6.1879914000000005,4.8128822
22976,00:00.0,16.255222,3.2510444,7.3148499000000005,5.6893277
22977,00:00.0,21.729954,4.3459908,9.7784793,7.605483899999999
22978,00:00.0,6.4042068,1.2808413600000002,2.88189306,2.24147238
22979,00:00.0,3.5434551,0.7086910200000001,1.594554795,1.240209285
22980,00:00.0,4.0327163,0.80654326,1.814722335,1.4114507049999998
22981,00:00.0,3.683307,0.7366614,1.65748815,1.28915745
22982,00:00.0,2.4494405,0.48988810000000005,1.102248225,0.857304175
22983,00:00.0,3.3420484,0.66840968,1.50392178,1.1697169399999998
22984,00:00.0,5.5132537,1.10265074,2.480964165,1.9296387949999998
22985,00:00.0,5.8739934,1.17479868,2.64329703,2.0558976899999997
22986,00:00.0,3.897694,0.7795388000000001,1.7539623,1.3641929
22987,00:00.0,5.281729,1.0563458000000001,2.3767780500000004,1.84860515
22988,00:00.0,3.73751,0.747502,1.6818795,1.3081284999999998
22989,00:00.0,9.824073,1.9648146000000002,4.42083285,3.43842555
22990,00:00.0,17.116869,3.4233738000000002,7.7025910500000005,5.99090415
22991,00:00.0,20.169912,4.0339824,9.0764604,7.0594692
22992,00:00.0,19.566202,3.9132404000000003,8.8047909,6.8481707
22993,00:00.0,21.597273,4.3194546,9.71877285,7.55904555
22994,00:00.0,34.138588,6.8277176,15.3623646,11.9485058
22995,00:00.0,13.930209,2.7860418,6.26859405,4.875573149999999
22996,00:00.0,18.726355,3.7452710000000007,8.42685975,6.55422425
22997,00:00.0,20.456518,4.0913036,9.2054331,7.159781299999999
22998,00:00.0,15.155345,3.0310690000000005,6.819905250000001,5.3043707499999995
22999,00:00.0,18.24161,3.6483220000000003,8.2087245,6.3845635000000005
23000,00:00.0,26.08814,5.217628,11.739663,9.130849
23001,00:00.0,24.944077,4.9888154,11.22483465,8.73042695
23002,00:00.0,9.334642,1.8669284000000002,4.2005889000000005,3.2671247
23003,00:00.0,13.66588,2.7331760000000003,6.149646,4.783058
23004,00:00.0,15.645525,3.129105,7.04048625,5.475933749999999
23005,00:00.0,9.942571,1.9885142,4.474156949999999,3.4798998499999994
23006,00:00.0,14.291971,2.8583942,6.43138695,5.00218985
23007,00:00.0,21.536854,4.3073708,9.6915843,7.5378989
23008,00:00.0,18.967556,3.7935111999999998,8.5354002,6.638644599999999
23009,00:00.0,17.828156,3.5656312000000003,8.0226702,6.239854599999999
23010,00:00.0,28.272837,5.6545674,12.72277665,9.89549295
23011,00:00.0,25.116663,5.0233326,11.30249835,8.790832049999999
23012,00:00.0,14.489678,2.8979356000000003,6.5203551,5.0713873
23013,00:00.0,3.9167123,0.7833424600000001,1.762520535,1.370849305
23014,00:00.0,14.313592,2.8627184000000003,6.4411164,5.009757199999999
23015,00:00.0,3.6182942,0.72365884,1.62823239,1.26640297
23016,00:00.0,16.6446,3.32892,7.49007,5.82561
23017,00:00.0,29.70953,5.941906,13.369288500000001,10.3983355
23018,00:00.0,23.268677,4.6537354,10.47090465,8.14403695
23019,00:00.0,31.10041,6.2200820000000006,13.9951845,10.8851435
23020,00:00.0,29.00986,5.801972,13.054437,10.153450999999999
23021,00:00.0,20.088148,4.0176296,9.0396666,7.0308518
23022,00:00.0,28.701319,5.740263800000001,12.91559355,10.04546165
23023,00:00.0,23.773201,4.7546402,10.69794045,8.32062035
23024,00:00.0,12.764007,2.5528014,5.74380315,4.46740245
23025,00:00.0,15.417729,3.0835458,6.93797805,5.396205149999999
23026,00:00.0,12.006092,2.4012184000000003,5.4027414,4.2021322
23027,00:00.0,7.254013,1.4508026,3.26430585,2.53890455
23028,00:00.0,2.5411098,0.5082219600000001,1.14349941,0.88938843
23029,00:00.0,6.425114,1.2850228000000001,2.8913013,2.2487899
23030,00:00.0,12.591995,2.5183990000000005,5.666397750000001,4.4071982499999995
23031,00:00.0,7.166692,1.4333384000000002,3.2250114,2.5083422
23032,00:00.0,13.651046,2.7302092,6.142970699999999,4.7778661
23033,00:00.0,3.4040997,0.6808199400000001,1.531844865,1.191434895
23034,00:00.0,5.3850546,1.07701092,2.4232745700000002,1.88476911
23035,00:00.0,10.965265,2.1930530000000004,4.9343692500000005,3.83784275
23036,00:00.0,10.491212,2.0982424,4.7210454,3.6719242
23037,00:00.0,5.581614,1.1163228,2.5117263000000003,1.9535649
23038,00:00.0,4.9208727,0.9841745400000002,2.2143927150000002,1.722305445
23039,00:00.0,11.572152,2.3144304000000004,5.207468400000001,4.0502532
23040,00:00.0,8.426997,1.6853994,3.79214865,2.94944895
23041,00:00.0,7.3914084,1.4782816800000003,3.32613378,2.58699294
23042,00:00.0,7.6789393,1.5357878600000001,3.455522685,2.6876287549999995
23043,00:00.0,3.0354664,0.60709328,1.36595988,1.06241324
23044,00:00.0,1.0738875,0.21477750000000004,0.48324937500000004,0.375860625
23045,00:00.0,1.2375493,0.24750986,0.556897185,0.433142255
23046,00:00.0,0.4457973,0.08915946000000001,0.200608785,0.156029055
23047,00:00.0,3.9424121,0.78848242,1.7740854449999999,1.379844235
23048,00:00.0,3.6155486,0.7231097200000001,1.62699687,1.26544201
23049,00:00.0,2.6254177,0.52508354,1.181437965,0.9188961949999999
23050,00:00.0,1.1046159,0.22092318,0.497077155,0.386615565
23051,00:00.0,1.4886801,0.29773602000000005,0.6699060450000001,0.521038035
23052,00:00.0,4.591868,0.9183736,2.0663406,1.6071537999999999
23053,00:00.0,2.2377493,0.44754986,1.006987185,0.7832122549999999
23054,00:00.0,9.147148,1.8294296,4.1162166,3.2015017999999995
23055,00:00.0,5.221599,1.0443198,2.34971955,1.82755965
23056,00:00.0,12.865168,2.5730336000000005,5.789325600000001,4.5028087999999995
23057,00:00.0,13.88693,2.777386,6.2491185,4.8604255
23058,00:00.0,6.7439594,1.34879188,3.0347817299999997,2.3603857899999996
23059,00:00.0,4.3484282,0.86968564,1.95679269,1.5219498699999998
23060,00:00.0,6.725906,1.3451812,3.0266577000000003,2.3540671
23061,00:00.0,5.565937,1.1131874,2.50467165,1.9480779499999998
23062,00:00.0,3.1088157,0.6217631400000001,1.3989670650000001,1.0880854949999998
23063,00:00.0,2.1363087,0.42726174,0.9613389149999999,0.7477080449999999
23064,00:00.0,8.616796,1.7233592000000002,3.8775582000000006,3.0158786
23065,00:00.0,16.214539,3.2429078,7.29654255,5.675088649999999
23066,00:00.0,9.527055,1.9054110000000002,4.28717475,3.33446925
23067,00:00.0,13.439639,2.6879278,6.04783755,4.703873649999999
23068,00:00.0,8.288795,1.6577590000000002,3.72995775,2.90107825
23069,00:00.0,25.014124,5.0028248,11.2563558,8.754943399999998
23070,00:00.0,13.371632,2.6743264,6.0172344,4.6800711999999995
23071,00:00.0,18.363922,3.6727844,8.2637649,6.427372699999999
23072,00:00.0,13.869566,2.7739132000000004,6.241304700000001,4.8543481
23073,00:00.0,15.372838,3.0745676,6.9177771,5.3804932999999995
23074,00:00.0,18.168829,3.6337658,8.17597305,6.359090149999999
23075,00:00.0,14.771821,2.9543642,6.6473194499999995,5.170137349999999
23076,00:00.0,18.364979,3.6729958000000007,8.26424055,6.42774265
